week_end_sunday,companyId,product_name,connect_licenses
2026-04-05,4607,Connect Free,1
2026-04-05,4612,Connect Free,1
2026-04-05,4614,Connect Free,1
2026-04-05,4622,Connect Free,1
2026-04-05,4628,Connect Free,1
2026-04-05,4629,Connect Free,1
2026-04-05,4634,Connect Free,1
2026-04-05,4635,Connect Free,1
2026-04-05,4636,Connect Free,1
2026-04-05,4637,Connect Free,1
2026-04-05,4640,Connect Free,1
2026-04-05,4647,Connect Free,1
2026-04-05,4659,Connect Free,1
2026-04-05,4661,Connect Free,1
2026-04-05,4667,Connect Free,1
2026-04-05,4671,Connect Free,1
2026-04-05,4675,Connect Free,1
2026-04-05,4677,Connect Free,1
2026-04-05,4681,Connect Free,1
2026-04-05,4682,Connect Free,1
2026-04-05,4688,Connect Free,1
2026-04-05,4698,Connect Free,1
2026-04-05,4701,Connect Free,1
2026-04-05,4702,Connect Free,1
2026-04-05,4704,Connect Free,1
2026-04-05,4709,Connect Free,1
2026-04-05,4715,Connect Free,1
2026-04-05,4717,Connect Free,1
2026-04-05,4724,Connect Free,1
2026-04-05,4726,Connect Free,1
2026-04-05,4734,Connect Free,1
2026-04-05,4738,Connect Free,1
2026-04-05,4742,Connect Free,1
2026-04-05,4746,Connect Free,1
2026-04-05,4750,Connect Free,1
2026-04-05,4759,Connect Free,1
2026-04-05,4760,Connect Free,1
2026-04-05,4770,Connect Free,1
2026-04-05,4775,Connect Free,1
2026-04-05,4782,Connect Free,1
2026-04-05,4783,Connect Free,1
2026-04-05,4786,Connect Free,1
2026-04-05,4788,Connect Free,1
2026-04-05,4791,Connect Free,1
2026-04-05,4798,Connect Free,1
2026-04-05,4811,Connect Free,1
2026-04-05,4825,Connect Free,1
2026-04-05,4826,Connect Free,1
2026-04-05,4828,Connect Free,1
2026-04-05,4830,Connect Free,1
2026-04-05,4836,Connect Free,1
2026-04-05,4837,Connect Free,1
2026-04-05,4844,Connect Free,1
2026-04-05,4850,Connect Free,1
2026-04-05,4853,Connect Free,1
2026-04-05,4861,Connect Free,1
2026-04-05,4863,Connect Free,1
2026-04-05,4864,Connect Free,1
2026-04-05,4872,Connect Free,1
2026-04-05,4882,Connect Free,1
2026-04-05,4887,Connect Free,1
2026-04-05,4888,Connect Free,1
2026-04-05,4890,Connect Free,1
2026-04-05,4898,Connect Free,1
2026-04-05,4900,Connect Free,1
2026-04-05,4902,Connect Free,1
2026-04-05,4905,Connect Free,1
2026-04-05,4909,Connect Free,1
2026-04-12,2836,Connect Free,1
2026-04-12,2888,Connect Free,1
2026-04-12,2942,Connect Free,1
2026-04-12,2971,Connect Free,1
2026-04-12,3097,Connect Free,1
2026-04-12,3141,Connect Free,1
2026-04-12,3154,Connect Free,1
2026-04-12,3280,Connect Free,1
2026-04-12,3287,Connect Teams,1
2026-04-12,3335,Connect Free,1
2026-04-12,3338,Connect Free,1
2026-04-12,3377,Connect Free,1
2026-04-12,3397,Connect Free,1
2026-04-12,3402,Connect Teams,1
2026-04-12,3424,Connect Free,1
2026-04-12,3435,Connect Free,1
2026-04-12,3436,Connect Free,1
2026-04-12,3442,Connect Free,1
2026-04-12,3456,Connect Free,1
2026-04-12,3468,Connect Free,1
2026-04-12,3474,Connect Free,1
2026-04-12,3488,Connect Free,1
2026-04-12,3494,Connect Free,1
2026-04-12,3500,Connect Free,1
2026-04-12,3510,Connect Free,1
2026-04-12,3536,Connect Free,1
2026-04-12,3537,Connect Free,1
2026-04-12,3572,Connect Free,1
2026-04-12,3577,Connect Free,1
2026-04-12,3578,Connect Free,1
2026-04-12,3592,Connect Free,1
2026-04-12,3595,Connect Free,1
2026-04-12,3608,Connect Free,1
2026-04-12,3611,Connect Free,1
2026-04-12,3617,Connect Free,1
2026-04-12,3618,Connect Free,1
2026-04-12,3619,Connect Free,1
2026-04-12,3620,Connect Free,1
2026-04-12,3621,Connect Free,1
2026-04-12,3622,Connect Free,1
2026-04-12,3623,Connect Free,1
2026-04-12,3629,Connect Free,1
2026-04-12,3630,Connect Free,1
2026-04-12,3634,Connect Free,1
2026-04-12,3636,Connect Free,1
2026-04-12,3637,Connect Free,1
2026-04-12,3639,Connect Free,1
2026-04-12,3643,Connect Free,1
2026-04-12,3645,Connect Free,1
2026-04-12,3646,Connect Free,1
2026-04-12,3647,Connect Free,1
2026-04-12,3653,Connect Free,1
2026-04-12,3656,Connect Free,1
2026-04-12,3657,Connect Free,1
2026-04-12,3658,Connect Free,1
2026-04-12,3662,Connect Free,1
2026-04-12,3666,Connect Teams,1
2026-04-12,3667,Connect Free,1
2026-04-12,3671,Connect Free,1
2026-04-12,3677,Connect Free,1
2026-04-12,3678,Connect Free,1
2026-04-12,3681,Connect Free,1
2026-04-12,3693,Connect Free,1
2026-04-12,3701,Connect Free,1
2026-04-12,3703,Connect Free,1
2026-04-12,3709,Connect Free,1
2026-04-12,3711,Connect Free,1
2026-04-12,3714,Connect Free,1
2026-04-12,3716,Connect Free,1
2026-04-12,3717,Connect Free,1
2026-04-12,3723,Connect Free,1
2026-04-12,3726,Connect Free,1
2026-04-12,3732,Connect Free,1
2026-04-12,3739,Connect Free,1
2026-04-12,3742,Connect Free,1
2026-04-12,3752,Connect Free,1
2026-04-12,3755,Connect Free,1
2026-04-12,3757,Connect Teams,1
2026-04-12,3766,Connect Free,1
2026-04-12,3775,Connect Free,1
2026-04-12,3899,Connect Free,1
2026-04-12,3911,Connect Free,1
2026-04-12,3997,Connect Free,1
2026-04-12,4007,Connect Free,1
2026-04-12,4008,Connect Free,1
2026-04-12,4010,Connect Free,1
2026-04-12,4024,Connect Free,1
2026-04-12,4025,Connect Free,1
2026-04-12,4026,Connect Free,1
2026-04-12,4034,Connect Free,1
2026-04-12,4035,Connect Free,1
2026-04-12,4037,Connect Free,1
2026-04-12,4044,Connect Free,1
2026-04-12,4049,Connect Free,1
2026-04-12,4051,Connect Free,1
2026-04-12,4055,Connect Free,1
2026-04-12,4059,Connect Free,1
2026-04-12,4065,Connect Free,1
2026-04-12,4071,Connect Free,1
2026-04-12,4084,Connect Free,1
2026-04-12,4090,Connect Free,1
2026-04-12,4093,Connect Free,1
2026-04-12,4096,Connect Free,1
2026-04-12,4100,Connect Free,1
2026-04-12,4103,Connect Free,1
2026-04-12,4104,Connect Free,1
2026-04-12,4111,Connect Free,1
2026-04-12,4114,Connect Free,1
2026-04-12,4116,Connect Free,1
2026-04-12,4117,Connect Free,1
2026-04-12,4119,Connect Free,1
2026-04-12,4120,Connect Free,1
2026-04-12,4132,Connect Free,1
2026-04-12,4133,Connect Free,1
2026-04-12,4141,Connect Free,1
2026-04-12,4142,Connect Free,1
2026-04-12,4154,Connect Free,1
2026-04-12,4155,Connect Free,1
2026-04-12,4156,Connect Free,1
2026-04-12,4160,Connect Free,1
2026-04-12,4165,Connect Free,1
2026-04-12,4170,Connect Free,1
2026-04-12,4171,Connect Free,1
2026-04-12,4173,Connect Free,1
2026-04-12,4175,Connect Free,1
2026-04-12,4188,Connect Free,1
2026-04-12,4189,Connect Free,1
2026-04-12,4191,Connect Free,1
2026-04-12,4194,Connect Free,1
2026-04-12,4197,Connect Free,1
2026-04-12,4199,Connect Free,1
2026-04-12,4206,Connect Free,1
2026-04-12,4207,Connect Free,1
2026-04-12,4216,Connect Free,1
2026-04-12,4218,Connect Free,1
2026-04-12,4222,Connect Free,1
2026-04-12,4226,Connect Free,1
2026-04-12,4235,Connect Free,1
2026-04-12,4243,Connect Free,1
2026-04-12,4244,Connect Free,1
2026-04-12,4247,Connect Free,1
2026-04-12,4249,Connect Free,1
2026-04-12,4264,Connect Free,1
2026-04-12,4274,Connect Free,1
2026-04-12,4275,Connect Free,1
2026-04-12,4281,Connect Free,1
2026-04-12,4283,Connect Free,1
2026-04-12,4284,Connect Free,1
2026-04-12,4311,Connect Free,1
2026-04-12,4318,Connect Free,1
2026-04-12,4321,Connect Free,1
2026-04-12,4326,Connect Free,1
2026-04-12,4327,Connect Free,1
2026-04-12,4331,Connect Free,1
2026-04-12,4344,Connect Free,1
2026-04-12,4345,Connect Free,1
2026-04-12,4348,Connect Free,1
2026-04-12,4355,Connect Free,1
2026-04-12,4359,Connect Free,1
2026-04-12,4362,Connect Free,1
2026-04-12,4363,Connect Free,1
2026-04-12,4372,Connect Free,1
2026-04-12,4382,Connect Free,1
2026-04-12,4386,Connect Free,1
2026-04-12,4393,Connect Free,1
2026-04-12,4395,Connect Free,1
2026-04-12,4397,Connect Free,1
2026-04-12,4400,Connect Free,1
2026-04-12,4410,Connect Free,1
2026-04-12,4411,Connect Free,1
2026-04-12,4414,Connect Free,1
2026-04-12,4415,Connect Free,1
2026-04-12,4420,Connect Free,1
2026-04-12,4425,Connect Free,1
2026-04-12,4430,Connect Free,1
2026-04-12,4443,Connect Free,1
2026-04-12,4444,Connect Free,1
2026-04-12,4453,Connect Free,1
2026-04-12,4457,Connect Free,1
2026-04-12,4458,Connect Free,1
2026-04-12,4468,Connect Free,1
2026-04-12,4470,Connect Free,1
2026-04-12,4479,Connect Free,1
2026-04-12,4482,Connect Free,1
2026-04-12,4485,Connect Free,1
2026-04-12,4490,Connect Free,1
2026-04-12,4493,Connect Free,1
2026-04-12,4494,Connect Free,1
2026-04-12,4500,Connect Free,1
2026-04-12,4506,Connect Free,1
2026-04-12,4509,Connect Free,1
2026-04-12,4517,Connect Free,1
2026-04-12,4518,Connect Free,1
2026-04-12,4526,Connect Free,1
2026-04-12,4528,Connect Free,1
2026-04-12,4534,Connect Free,1
2026-04-12,4535,Connect Free,1
2026-04-12,4539,Connect Free,1
2026-04-12,4540,Connect Free,1
2026-04-12,4541,Connect Free,1
2026-04-12,4544,Connect Free,1
2026-04-12,4546,Connect Free,1
2026-04-12,4547,Connect Free,1
2026-04-12,4551,Connect Free,1
2026-04-12,4555,Connect Free,1
2026-04-12,4558,Connect Free,1
2026-04-12,4563,Connect Free,1
2026-04-12,4574,Connect Free,1
2026-04-12,4576,Connect Free,1
2026-04-12,4578,Connect Free,1
2026-04-12,4581,Connect Free,1
2026-04-12,4584,Connect Free,1
2026-04-12,4595,Connect Free,1
2026-04-12,4596,Connect Free,1
2026-04-12,4598,Connect Free,1
2026-04-12,4607,Connect Free,1
2026-04-12,4612,Connect Free,1
2026-04-12,4614,Connect Free,1
2026-04-12,4622,Connect Free,1
2026-04-12,4628,Connect Free,1
2026-04-12,4629,Connect Free,1
2026-04-12,4634,Connect Free,1
2026-04-12,4635,Connect Free,1
2026-04-12,4636,Connect Free,1
2026-04-12,4637,Connect Free,1
2026-04-12,4640,Connect Free,1
2026-04-12,4647,Connect Free,1
2026-04-12,4659,Connect Free,1
2026-04-12,4661,Connect Free,1
2026-04-12,4667,Connect Free,1
2026-04-12,4671,Connect Free,1
2026-04-12,4675,Connect Free,1
2026-04-12,4677,Connect Free,1
2026-04-12,4681,Connect Free,1
2026-04-12,4682,Connect Free,1
2026-04-12,4688,Connect Free,1
2026-04-12,4698,Connect Free,1
2026-04-12,4701,Connect Free,1
2026-04-12,4702,Connect Free,1
2026-04-12,4704,Connect Free,1
2026-04-12,4709,Connect Free,1
2026-04-12,4715,Connect Free,1
2026-04-12,4717,Connect Free,1
2026-04-12,4724,Connect Free,1
2026-04-12,4726,Connect Free,1
2026-04-12,4734,Connect Free,1
2026-04-12,4738,Connect Free,1
2026-04-12,4742,Connect Free,1
2026-04-12,4746,Connect Free,1
2026-04-12,4750,Connect Free,1
2026-04-12,4759,Connect Free,1
2026-04-12,4760,Connect Free,1
2026-04-12,4770,Connect Free,1
2026-04-12,4775,Connect Free,1
2026-04-12,4782,Connect Free,1
2026-04-12,4783,Connect Free,1
2026-04-12,4786,Connect Free,1
2026-04-12,4788,Connect Free,1
2026-04-12,4791,Connect Free,1
2026-04-12,4798,Connect Free,1
2026-04-12,4811,Connect Free,1
2026-04-12,4825,Connect Free,1
2026-04-12,4826,Connect Free,1
2026-04-12,4828,Connect Free,1
2026-04-12,4830,Connect Free,1
2026-04-12,4836,Connect Free,1
2026-04-12,4837,Connect Free,1
2026-04-12,4844,Connect Free,1
2026-04-12,4850,Connect Free,1
2026-04-12,4853,Connect Free,1
2026-04-12,4861,Connect Free,1
2026-04-12,4863,Connect Free,1
2026-04-12,4864,Connect Free,1
2026-04-12,4872,Connect Free,1
2026-04-12,4882,Connect Free,1
2026-04-12,4887,Connect Free,1
2026-04-12,4888,Connect Free,1
2026-04-12,4890,Connect Free,1
2026-04-12,4898,Connect Free,1
2026-04-12,4900,Connect Free,1
2026-04-12,4902,Connect Free,1
2026-04-12,4905,Connect Free,1
2026-04-12,4909,Connect Free,1
2026-04-19,2888,Connect Free,1
2026-04-19,2942,Connect Free,1
2026-04-19,3141,Connect Free,1
2026-04-19,3154,Connect Free,1
2026-04-19,3287,Connect Teams,1
2026-04-19,3335,Connect Free,1
2026-04-19,3338,Connect Free,1
2026-04-19,3377,Connect Free,1
2026-04-19,3397,Connect Free,1
2026-04-19,3402,Connect Teams,1
2026-04-19,3488,Connect Free,1
2026-04-19,3494,Connect Free,1
2026-04-19,3500,Connect Free,1
2026-04-19,3510,Connect Free,1
2026-04-19,3536,Connect Free,1
2026-04-19,3537,Connect Free,1
2026-04-19,3572,Connect Free,1
2026-04-19,3577,Connect Free,1
2026-04-19,3578,Connect Free,1
2026-04-19,3592,Connect Free,1
2026-04-19,3595,Connect Free,1
2026-04-19,3608,Connect Free,1
2026-04-19,3611,Connect Free,1
2026-04-19,3646,Connect Free,1
2026-04-19,3647,Connect Free,1
2026-04-19,3653,Connect Free,1
2026-04-19,3656,Connect Free,1
2026-04-19,3657,Connect Free,1
2026-04-19,3658,Connect Free,1
2026-04-19,3662,Connect Free,1
2026-04-19,3666,Connect Teams,1
2026-04-19,3667,Connect Free,1
2026-04-19,3671,Connect Free,1
2026-04-19,3677,Connect Free,1
2026-04-19,3678,Connect Free,1
2026-04-19,3681,Connect Free,1
2026-04-19,3693,Connect Free,1
2026-04-19,3701,Connect Free,1
2026-04-19,3703,Connect Free,1
2026-04-19,3709,Connect Free,1
2026-04-19,3711,Connect Free,1
2026-04-19,3714,Connect Free,1
2026-04-19,3716,Connect Free,1
2026-04-19,3717,Connect Free,1
2026-04-19,3723,Connect Free,1
2026-04-19,3726,Connect Free,1
2026-04-19,3732,Connect Free,1
2026-04-19,3739,Connect Free,1
2026-04-19,3742,Connect Free,1
2026-04-19,3752,Connect Free,1
2026-04-19,3755,Connect Free,1
2026-04-19,3757,Connect Teams,1
2026-04-19,3766,Connect Free,1
2026-04-19,3775,Connect Free,1
2026-04-19,3899,Connect Free,1
2026-04-19,3911,Connect Free,1
2026-04-19,4318,Connect Free,1
2026-04-19,4321,Connect Free,1
2026-04-19,4326,Connect Free,1
2026-04-19,4327,Connect Free,1
2026-04-19,4331,Connect Free,1
2026-04-19,4344,Connect Free,1
2026-04-19,4345,Connect Free,1
2026-04-19,4348,Connect Free,1
2026-04-19,4355,Connect Free,1
2026-04-19,4359,Connect Free,1
2026-04-19,4362,Connect Free,1
2026-04-19,4363,Connect Free,1
2026-04-19,4372,Connect Free,1
2026-04-19,4382,Connect Free,1
2026-04-19,4386,Connect Free,1
2026-04-19,4393,Connect Free,1
2026-04-19,4395,Connect Free,1
2026-04-19,4397,Connect Free,1
2026-04-19,4400,Connect Free,1
2026-04-19,4410,Connect Free,1
2026-04-19,4411,Connect Free,1
2026-04-19,4414,Connect Free,1
2026-04-19,4415,Connect Free,1
2026-04-19,4420,Connect Free,1
2026-04-19,4425,Connect Free,1
2026-04-19,4430,Connect Free,1
2026-04-19,4443,Connect Free,1
2026-04-19,4444,Connect Free,1
2026-04-19,4453,Connect Free,1
2026-04-19,4457,Connect Free,1
2026-04-19,4458,Connect Free,1
2026-04-19,4468,Connect Free,1
2026-04-19,4470,Connect Free,1
2026-04-19,4479,Connect Free,1
2026-04-19,4482,Connect Free,1
2026-04-19,4485,Connect Free,1
2026-04-19,4490,Connect Free,1
2026-04-19,4493,Connect Free,1
2026-04-19,4494,Connect Free,1
2026-04-19,4500,Connect Free,1
2026-04-19,4506,Connect Free,1
2026-04-19,4509,Connect Free,1
2026-04-19,4517,Connect Free,1
2026-04-19,4518,Connect Free,1
2026-04-19,4526,Connect Free,1
2026-04-19,4528,Connect Free,1
2026-04-19,4534,Connect Free,1
2026-04-19,4535,Connect Free,1
2026-04-19,4539,Connect Free,1
2026-04-19,4540,Connect Free,1
2026-04-19,4541,Connect Free,1
2026-04-19,4544,Connect Free,1
2026-04-19,4546,Connect Free,1
2026-04-19,4547,Connect Free,1
2026-04-19,4551,Connect Free,1
2026-04-19,4555,Connect Free,1
2026-04-19,4558,Connect Free,1
2026-04-19,4563,Connect Free,1
2026-04-19,4574,Connect Free,1
2026-04-19,4576,Connect Free,1
2026-04-19,4578,Connect Free,1
2026-04-19,4581,Connect Free,1
2026-04-19,4584,Connect Free,1
2026-04-19,4595,Connect Free,1
2026-04-19,4596,Connect Free,1
2026-04-19,4598,Connect Free,1
2026-04-19,4607,Connect Free,1
2026-04-19,4612,Connect Free,1
2026-04-19,4614,Connect Free,1
2026-04-19,4622,Connect Free,1
2026-04-19,4628,Connect Free,1
2026-04-19,4629,Connect Free,1
2026-04-19,4634,Connect Free,1
2026-04-19,4635,Connect Free,1
2026-04-19,4636,Connect Free,1
2026-04-19,4637,Connect Free,1
2026-04-19,4640,Connect Free,1
2026-04-19,4647,Connect Free,1
2026-04-19,4659,Connect Free,1
2026-04-19,4661,Connect Free,1
2026-04-19,4667,Connect Free,1
2026-04-19,4671,Connect Free,1
2026-04-19,4675,Connect Free,1
2026-04-19,4677,Connect Free,1
2026-04-19,4681,Connect Free,1
2026-04-19,4682,Connect Free,1
2026-04-19,4688,Connect Free,1
2026-04-19,4698,Connect Free,1
2026-04-19,4701,Connect Free,1
2026-04-19,4702,Connect Free,1
2026-04-19,4704,Connect Free,1
2026-04-19,4709,Connect Free,1
2026-04-19,4715,Connect Free,1
2026-04-19,4717,Connect Free,1
2026-04-19,4724,Connect Free,1
2026-04-19,4726,Connect Free,1
2026-04-19,4734,Connect Free,1
2026-04-19,4738,Connect Free,1
2026-04-19,4742,Connect Free,1
2026-04-19,4746,Connect Free,1
2026-04-19,4750,Connect Free,1
2026-04-19,4759,Connect Free,1
2026-04-19,4760,Connect Free,1
2026-04-19,4770,Connect Free,1
2026-04-19,4775,Connect Free,1
2026-04-19,4782,Connect Free,1
2026-04-19,4783,Connect Free,1
2026-04-19,4786,Connect Free,1
2026-04-19,4788,Connect Free,1
2026-04-19,4791,Connect Free,1
2026-04-19,4798,Connect Free,1
2026-04-19,4811,Connect Free,1
2026-04-19,4825,Connect Free,1
2026-04-19,4826,Connect Free,1
2026-04-19,4828,Connect Free,1
2026-04-19,4830,Connect Free,1
2026-04-19,4836,Connect Free,1
2026-04-19,4837,Connect Free,1
2026-04-19,4844,Connect Free,1
2026-04-19,4850,Connect Free,1
2026-04-19,4853,Connect Free,1
2026-04-19,4861,Connect Free,1
2026-04-19,4863,Connect Free,1
2026-04-19,4864,Connect Free,1
2026-04-19,4872,Connect Free,1
2026-04-19,4882,Connect Free,1
2026-04-19,4887,Connect Free,1
2026-04-19,4888,Connect Free,1
2026-04-19,4890,Connect Free,1
2026-04-19,4898,Connect Free,1
2026-04-19,4900,Connect Free,1
2026-04-19,4902,Connect Free,1
2026-04-19,4905,Connect Free,1
2026-04-19,4909,Connect Free,1
